com.samsung.shealth.tracker.pedometer_step_count,6272009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
24916,4,0,47,2024-08-24 01:30:00.000,,,2024-08-24 01:35:01.215,2024-08-24 01:35:01.215,47,1.4444444,35.99,1.46,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:31:00.000,4a67885e-2e26-4ed2-a9d7-75542aca8b36,
6763,4,0,12,2024-08-24 01:31:00.000,,,2024-08-24 01:35:01.266,2024-08-24 01:35:01.266,12,1.3055556,8.83,0.39,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:32:00.000,1182c584-8528-4c49-8465-97a9f9ea62d7,
8505,4,0,15,2024-08-24 01:46:00.000,,,2024-08-24 01:53:14.997,2024-08-24 01:53:14.997,17,1.5555556,13.23,0.54,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:47:00.000,135606b3-ec56-4580-a5a0-d8d215338b2e,
22697,4,0,38,2024-08-24 01:51:00.000,,,2024-08-24 01:53:15.062,2024-08-24 01:53:15.062,36,1.1666666,26.48,1.15,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:52:00.000,87b905ce-567c-489f-abfb-09b5b5429f26,
27078,4,0,46,2024-08-24 01:52:00.000,,,2024-08-24 01:53:15.112,2024-08-24 01:53:15.112,46,1.2777778,34.6,1.46,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:53:00.000,b94973df-9294-4740-b51d-ca65c4cd6c88,
22668,4,0,40,2024-08-24 01:53:00.000,,,2024-08-24 01:53:43.340,2024-08-24 01:53:15.180,40,1.3309214,30.169998,1.1399999,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:54:00.000,8ac343cd-cba7-429f-85da-0495eee84c9e,
7438,4,0,13,2024-08-24 01:57:00.000,,,2024-08-24 01:57:29.514,2024-08-24 01:57:24.008,13,1.3148197,9.78,0.4,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 01:58:00.000,dc6a2d8e-3e9b-43df-ab18-12a7e85ea4d5,
9229,4,0,16,2024-08-24 02:01:00.000,,,2024-08-24 02:04:06.512,2024-08-24 02:04:06.512,16,1.3055556,12.05,0.52,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 02:02:00.000,11383283-f08e-4316-b0aa-2ad24e11c7c9,
17633,4,0,22,2024-08-24 02:02:00.000,,,2024-08-24 02:04:06.559,2024-08-24 02:04:06.559,37,1.4444445,25.47,1.18,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 02:03:00.000,9ddafd99-5c42-4840-a50b-9d355109c115,
14769,4,0,25,2024-08-24 02:03:00.000,,,2024-08-24 02:04:06.599,2024-08-24 02:04:06.599,22,1.0833334,16.0,0.66,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 02:04:00.000,2b77805d-eca7-4dbd-84c1-8c237fc20a43,
14963,4,0,26,2024-08-24 06:01:00.000,,,2024-08-24 06:02:30.877,2024-08-24 06:02:30.877,26,1.2777778,19.12,0.85,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 06:02:00.000,7b9a7611-3043-49d2-8624-ff187e0d94c0,
10471,4,0,12,2024-08-24 06:26:00.000,,,2024-08-24 06:31:25.009,2024-08-24 06:31:25.009,14,0.9444444,9.89,0.45,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 06:27:00.000,e16e2bff-fefb-4d2f-b1de-c7f7c6caed92,
4917,4,0,10,2024-08-24 06:27:00.000,,,2024-08-24 06:31:25.039,2024-08-24 06:31:25.039,8,1.2222222,6.01,0.26,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 06:28:00.000,a3601810-854c-4c1a-94d7-de6258099302,
8829,4,0,13,2024-08-24 06:28:00.000,,,2024-08-24 06:31:25.050,2024-08-24 06:31:25.050,13,1.0555556,9.32,0.43,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 06:29:00.000,7090cc94-26ef-4d04-8717-1594046b346b,
18605,4,0,28,2024-08-24 19:19:00.000,,,2024-08-24 19:19:57.944,2024-08-24 19:19:57.612,28,1.2012737,22.35,1.3299999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:20:00.000,ae0a50e1-eef5-46f3-b083-dd99ba18381c,
35654,4,0,61,2024-08-24 19:20:00.000,,,2024-08-24 19:21:56.211,2024-08-24 19:21:56.211,61,1.3888888,49.520004,3.0900002,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:21:00.000,afd18eff-e4de-4cc5-a4d5-ef19e36fe17f,
8060,4,0,19,2024-08-24 19:21:00.000,,,2024-08-24 19:21:56.368,2024-08-24 19:21:56.368,19,2.0,16.120003,0.8200002,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:22:00.000,d29aabea-7bad-4957-971c-8f4e75581d16,
33160,4,0,63,2024-08-24 19:20:00.000,,,2024-08-24 19:24:13.789,2024-08-24 19:24:13.789,63,1.4722222,48.82,1.94,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 19:21:00.000,f4fdb8bb-5291-45b0-bcd8-6af64a48c935,
10517,4,0,15,2024-08-24 19:25:00.000,,,2024-08-24 19:29:24.246,2024-08-24 19:29:24.246,15,1.0277778,10.81,0.5,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 19:26:00.000,0223a129-b878-4448-96dd-5c3221fc3d87,
7100,4,0,12,2024-08-24 19:26:00.000,,,2024-08-24 19:29:24.266,2024-08-24 19:29:24.266,12,1.3055556,9.27,0.37,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 19:27:00.000,f86654e3-347c-413a-bc2c-dcf259964f84,
9175,4,0,14,2024-08-24 19:26:00.000,,,2024-08-24 19:35:00.463,2024-08-24 19:35:00.463,14,1.1944444,10.959999,0.78999996,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:27:00.000,f8294872-0bb5-4779-b6eb-c883dfbe96b3,
8075,4,0,11,2024-08-24 19:34:00.000,,,2024-08-24 19:35:00.541,2024-08-24 19:35:00.541,11,1.0277778,8.300003,0.5799999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:35:00.000,48bb54cf-14aa-41d7-a6e9-324dc8124226,
9977,4,0,13,2024-08-24 19:39:00.000,,,2024-08-24 19:49:55.930,2024-08-24 19:49:55.930,13,0.9722222,9.699997,0.74000025,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:40:00.000,440c4691-5c64-48fb-b868-4d870aee940e,
28206,4,0,43,2024-08-24 20:04:00.000,,,2024-08-24 20:05:57.852,2024-08-24 20:05:57.852,43,1.1111112,31.34,1.34,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:05:00.000,6f543def-6c41-4a92-a957-0c1325146616,
10970,4,0,16,2024-08-24 20:05:00.000,,,2024-08-24 20:05:58.876,2024-08-24 20:05:58.876,16,1.0555556,11.58,0.5,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:06:00.000,0f87e281-84b8-4592-8ffe-c72048c17883,
14590,4,0,19,2024-08-24 20:06:00.000,,,2024-08-24 20:15:00.457,2024-08-24 20:06:11.960,19,0.9239014,13.479999,0.61,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:07:00.000,75de3e71-6959-43bf-bdfb-b4063d21d239,
26118,4,0,38,2024-08-24 20:07:00.000,,,2024-08-24 20:15:00.492,2024-08-24 20:15:00.492,38,1.0555556,27.57,1.19,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:08:00.000,f9d5b23f-66e0-430e-b438-d74e32e6cd83,
5604,4,0,8,2024-08-24 20:08:00.000,,,2024-08-24 20:15:00.527,2024-08-24 20:15:00.527,8,1.0277777,5.76,0.24,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:09:00.000,f2a48cb2-46e9-47f8-9b5e-e8c49753eb3c,
25191,4,0,40,2024-08-24 20:11:00.000,,,2024-08-24 20:15:00.567,2024-08-24 20:15:00.567,40,1.1666666,29.39,1.25,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:12:00.000,e487169a-95b1-4793-a77e-deda5839f23a,
17418,4,0,26,2024-08-24 20:12:00.000,,,2024-08-24 20:15:00.604,2024-08-24 20:15:00.604,26,1.0833334,18.87,0.83,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:13:00.000,ac56087b-8af5-4dd8-8c7c-4dcc9483a773,
8954,4,0,16,2024-08-24 20:13:00.000,,,2024-08-24 20:15:00.641,2024-08-24 20:15:00.641,16,1.3333334,11.94,0.52,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:14:00.000,01db21ce-43f3-4732-b843-d8ba4cc8bd06,
18766,4,0,28,2024-08-24 20:20:00.000,,,2024-08-24 20:21:45.923,2024-08-24 20:21:45.923,28,1.0833334,20.33,0.9,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:21:00.000,38de74f6-e536-4749-8f48-c2fa72f688d9,
6311,4,0,8,2024-08-24 20:21:00.000,,,2024-08-24 20:21:46.005,2024-08-24 20:21:46.005,8,0.8888889,5.61,0.27,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:22:00.000,896e0796-76a3-48b7-99c9-dd8f89815b50,
27719,4,0,47,2024-08-24 20:26:00.000,,,2024-08-24 20:28:08.567,2024-08-24 20:28:08.567,49,1.3333334,36.96,1.53,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:27:00.000,171869fb-c507-455d-a357-62475a32f4c0,
0,4,0,2,2024-08-24 20:28:00.000,,,2024-08-24 20:28:08.592,2024-08-24 20:28:08.592,0,0.0,0.0,0.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:29:00.000,631dc379-cf9c-45ca-bf52-ffd973acaf2c,
32909,4,0,46,2024-08-24 20:29:00.000,,,2024-08-24 20:31:43.602,2024-08-24 20:31:43.602,51,1.1388888,37.48,1.6,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:30:00.000,92b88abc-0998-463c-85df-e33ef9d56030,
0,4,0,5,2024-08-24 20:31:00.000,,,2024-08-24 20:31:43.638,2024-08-24 20:31:43.638,0,0.0,0.0,0.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 20:32:00.000,bdae01ab-cab2-4614-9e4d-d810967afff9,
7664,4,0,12,2024-08-24 19:54:00.000,,,2024-08-24 19:55:00.615,2024-08-24 19:55:00.615,12,1.25,9.580002,0.6999998,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:55:00.000,b0f01f48-8bf5-4123-9ad1-7cd63623a77e,
7643,4,0,11,2024-08-24 19:55:00.000,,,2024-08-24 20:15:00.570,2024-08-24 20:15:00.570,11,1.0833334,8.280006,0.5699997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 19:56:00.000,4052ac56-cbeb-4a39-8e2f-a0897c0a32b7,
13328,4,0,21,2024-08-24 20:04:00.000,,,2024-08-24 20:15:00.983,2024-08-24 20:15:00.983,21,1.25,16.660004,1.04,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:05:00.000,63ea0db1-d66b-41a6-beb3-d022d66676e3,
3851,4,0,11,2024-08-24 20:08:00.000,,,2024-08-24 20:15:24.269,2024-08-24 20:15:24.269,11,2.3888888,9.199997,0.3199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:09:00.000,5923c3c8-2394-4ead-b531-240706e984b6,
8075,4,0,17,2024-08-24 20:13:00.000,,,2024-08-24 20:15:25.456,2024-08-24 20:15:25.456,17,1.8055556,14.580002,0.8199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:14:00.000,b965e793-5d34-4026-bdc4-55992dc4a457,
27275,4,0,47,2024-08-24 20:20:00.000,,,2024-08-24 20:35:00.617,2024-08-24 20:35:00.617,47,1.4166666,38.64,2.3000002,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:21:00.000,348136b9-ea38-4ad2-bec7-625c6b77fc78,
21078,4,0,36,2024-08-24 20:21:00.000,,,2024-08-24 20:35:01.453,2024-08-24 20:35:01.453,36,1.3611112,28.690002,1.7799997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:22:00.000,fea43ab9-239b-45a4-b703-03b1464b9b56,
3208,4,0,4,2024-08-24 20:22:00.000,,,2024-08-24 20:35:11.600,2024-08-24 20:35:11.600,4,0.9444444,3.0299988,0.19999981,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:23:00.000,c8c66f07-9229-419f-8be3-3b69d87e4538,
16621,4,0,27,2024-08-24 20:24:00.000,,,2024-08-24 20:35:12.739,2024-08-24 20:35:12.739,27,1.3055556,21.700012,1.29,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:25:00.000,3c3bd61d-496e-4891-b2e1-42f492dc47cc,
31274,4,0,57,2024-08-24 20:26:00.000,,,2024-08-24 20:35:13.341,2024-08-24 20:35:13.341,57,1.5277778,47.78,2.7800007,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:27:00.000,847125f7-73d7-4d79-96bd-dffd981c24ee,
20860,4,0,38,2024-08-24 20:27:00.000,,,2024-08-24 20:35:14.005,2024-08-24 20:35:14.005,38,1.5277778,31.869995,1.8600006,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:28:00.000,cd7341a7-c7a6-465e-970e-2b81d468069b,
19991,4,0,32,2024-08-24 20:28:00.000,,,2024-08-24 20:35:14.669,2024-08-24 20:35:14.669,32,1.25,24.98999,1.5799999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:29:00.000,f3d950b9-8674-48ad-8d7d-f983f9cc5aa8,
23946,4,0,42,2024-08-24 20:29:00.000,,,2024-08-24 20:35:15.070,2024-08-24 20:35:15.070,42,1.4444444,34.589996,2.0599995,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:30:00.000,b914c6ec-71c9-49e8-9bb5-bdd75fd927b5,
8427,4,0,22,2024-08-24 20:31:00.000,,,2024-08-24 20:35:15.273,2024-08-24 20:35:15.273,22,2.1666667,18.26001,1.1499996,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:32:00.000,7ab713e7-2845-4029-90d8-f022747ecfde,
9911,4,0,20,2024-08-24 20:33:00.000,,,2024-08-24 20:35:15.452,2024-08-24 20:35:15.452,20,1.7222222,17.070007,1.0,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 20:34:00.000,daad4626-2488-4ce7-83fe-7ce9c3bab138,
10528,4,0,15,2024-08-24 21:41:00.000,,,2024-08-24 21:44:53.333,2024-08-24 21:44:53.333,19,1.3611112,14.33,0.61,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 21:42:00.000,4042c39a-c0fa-498f-ad9a-3a0660bc9c9d,
10596,4,0,24,2024-08-24 21:44:00.000,,,2024-08-24 21:44:53.391,2024-08-24 21:44:53.391,20,1.4722222,15.6,0.63,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 21:45:00.000,c46e99bb-5650-43a6-8775-a37a756af420,
6909,4,0,11,2024-08-24 21:48:00.000,,,2024-08-24 21:48:21.947,2024-08-24 21:48:18.804,11,1.1824596,8.17,0.35,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 21:49:00.000,b406a648-096a-4049-901c-8935d79e84ac,
10203,4,0,16,2024-08-24 21:49:00.000,,,2024-08-24 21:49:48.284,2024-08-24 21:49:37.400,16,1.1446643,11.68,0.53000003,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 21:50:00.000,90f72705-db4e-44e3-bfeb-4d823725a1f8,
25145,4,0,43,2024-08-24 22:07:00.000,,,2024-08-24 22:08:07.192,2024-08-24 22:08:07.192,43,1.2777778,32.13,1.35,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 22:08:00.000,0e747367-f7c9-4820-9fd0-ae84259541c1,
25103,4,0,40,2024-08-24 22:08:00.000,,,2024-08-24 22:08:57.338,2024-08-24 22:08:07.268,40,1.1854887,29.76,1.26,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 22:09:00.000,8dec0227-834d-460b-9f5c-812270c71ef5,
12608,4,0,20,2024-08-24 22:16:00.000,,,2024-08-24 22:18:45.491,2024-08-24 22:18:45.491,20,1.1666666,14.71,0.65,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 22:17:00.000,41b0d95e-d593-475e-b342-e25ec3d3922e,
14003,4,0,21,2024-08-24 22:17:00.000,,,2024-08-24 22:18:45.533,2024-08-24 22:18:45.533,21,1.0833334,15.17,0.66,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 22:18:00.000,7dacefbc-098e-4176-b690-21ab43071ba6,
8925,4,0,12,2024-08-24 22:18:00.000,,,2024-08-24 22:18:50.825,2024-08-24 22:18:50.825,12,0.94444436,8.43,0.4,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-24 22:19:00.000,3cfe28bb-0151-4db0-8936-3467e58bb3c2,
8100,4,0,16,2024-08-24 21:41:00.000,,,2024-08-24 21:44:14.549,2024-08-24 21:44:14.549,16,1.6666666,13.5,0.8299999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 21:42:00.000,74648ff8-d540-48b7-b1d6-1060c39a9516,
5882,4,0,10,2024-08-24 21:42:00.000,,,2024-08-24 21:44:14.850,2024-08-24 21:44:14.850,10,1.3888888,8.170013,0.54999924,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 21:43:00.000,c12a57a2-2d76-4913-bf16-5a931a4c5a41,
10125,4,0,21,2024-08-24 21:43:00.000,,,2024-08-24 21:44:15.070,2024-08-24 21:44:15.070,21,1.75,17.720001,0.95000076,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 21:44:00.000,e5b4e452-5a65-4af9-a2c4-8c1c208ca6ca,
13421,4,0,25,2024-08-24 21:44:00.000,,,2024-08-24 21:46:41.496,2024-08-24 21:46:41.496,25,1.5833334,21.25,1.3400002,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 21:45:00.000,67a1c374-775a-43e4-bc6b-948c4add86d0,
18548,4,0,28,2024-08-24 22:07:00.000,,,2024-08-24 22:08:11.655,2024-08-24 22:08:11.655,28,1.1666666,21.639984,1.3700008,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:08:00.000,d1f8cf43-ec43-487a-9c3b-207292e42b83,
27305,4,0,43,2024-08-24 22:08:00.000,,,2024-08-24 22:15:00.422,2024-08-24 22:08:11.955,43,1.2393198,33.840027,2.040001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:09:00.000,e5527152-c9f1-4ec3-b47d-684bea9a4412,
17929,4,3,30,2024-08-24 22:12:00.000,,,2024-08-24 22:15:00.494,2024-08-24 22:15:00.494,33,1.5555556,27.890015,1.7999992,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:13:00.000,a277beb7-6a68-4c7d-b69a-8f1032bef264,
18401,4,0,36,2024-08-24 22:13:00.000,,,2024-08-24 22:15:00.646,2024-08-24 22:15:00.646,36,1.6666666,30.669983,1.75,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:14:00.000,dc81f450-6966-4b95-a5f2-05756440fc46,
8572,4,0,14,2024-08-24 22:16:00.000,,,2024-08-24 22:23:41.750,2024-08-24 22:23:41.750,14,1.3333334,11.429993,0.6800003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:17:00.000,67f525e2-2e44-48a2-97a0-7f23800a9243,
21522,4,0,37,2024-08-24 22:17:00.000,,,2024-08-24 22:23:43.533,2024-08-24 22:23:43.533,37,1.4166666,30.48999,1.7799988,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:18:00.000,4b2731fd-4428-42fb-bde3-507426c48828,
17434,4,0,29,2024-08-24 22:18:00.000,,,2024-08-24 22:23:44.485,2024-08-24 22:23:44.485,29,1.3611112,23.72998,1.5900002,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:19:00.000,cbe340ef-da65-4190-b793-8d7279ee176b,
5792,4,1,11,2024-08-24 22:29:00.000,,,2024-08-24 22:34:59.466,2024-08-24 22:34:59.466,12,1.8333334,10.619995,0.9900017,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:30:00.000,d7addcf6-11fd-46a0-a3dc-d004ed2f4a71,
18514,4,1,33,2024-08-24 22:56:00.000,,,2024-08-24 23:03:26.380,2024-08-24 23:03:26.380,34,1.5555557,28.799988,1.8800011,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:57:00.000,85566221-ac02-4219-9a37-7f1ffaee789d,
10433,4,8,11,2024-08-24 22:57:00.000,,,2024-08-24 23:03:26.642,2024-08-24 23:03:26.642,19,1.5555557,16.22998,1.5299988,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:58:00.000,9366fc97-8be0-43ac-aa9c-92aa7cc9c37e,
4882,4,0,10,2024-08-24 22:58:00.000,,,2024-08-24 23:03:27.493,2024-08-24 23:03:27.493,10,1.7777779,8.679993,0.45999908,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 22:59:00.000,4421edd0-d274-485a-9271-83299af5eda6,
26200,4,0,51,2024-08-24 22:59:00.000,,,2024-08-24 23:03:27.918,2024-08-24 23:03:27.918,51,1.6388888,42.940002,2.5200005,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:00:00.000,ab552c9c-d64c-42c1-9084-a72e901c0a6e,
17713,4,0,25,2024-08-24 23:00:00.000,,,2024-08-24 23:03:28.143,2024-08-24 23:03:28.143,25,1.0833334,19.190002,1.2900009,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:01:00.000,35037739-e080-459b-ab91-4fd97f333c44,
9560,4,0,15,2024-08-24 23:01:00.000,,,2024-08-24 23:03:28.349,2024-08-24 23:03:28.349,15,1.25,11.950012,0.7099991,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:02:00.000,e23cca68-8f53-4c37-a942-c27b0891bb65,
11423,4,0,20,2024-08-24 23:02:00.000,,,2024-08-24 23:03:28.476,2024-08-24 23:03:28.476,20,1.4444444,16.5,0.95000076,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:03:00.000,ed3e0b5f-f3fb-4456-837b-a506c1fec43a,
36489,4,0,66,2024-08-24 23:03:00.000,,,2024-08-24 23:06:27.619,2024-08-24 23:03:28.678,66,1.4976995,54.650085,3.1499977,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:04:00.000,f670e4d1-7525-4ad1-8654-6aa6950a5e59,
14872,4,0,25,2024-08-24 23:04:00.000,,,2024-08-24 23:06:27.981,2024-08-24 23:06:27.981,25,1.3333334,19.830017,1.2000008,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:05:00.000,28812a69-02ec-4a09-82e3-ec7b304a2655,
13731,4,0,26,2024-08-24 23:05:00.000,,,2024-08-24 23:06:28.293,2024-08-24 23:06:28.293,26,1.5555556,21.359985,1.2599983,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:06:00.000,c9e9e161-2c99-4131-94b0-186f9d535a84,
11943,4,0,19,2024-08-24 23:42:00.000,,,2024-08-24 23:43:48.556,2024-08-24 23:43:48.556,19,1.25,14.929993,0.9399986,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:43:00.000,b06135da-1ef7-499f-80f0-c82510e85b25,
8272,4,0,13,2024-08-24 23:43:00.000,,,2024-08-24 23:43:48.866,2024-08-24 23:43:48.866,13,1.25,10.340027,0.63000107,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-24 23:44:00.000,395ed07b-a54c-4c81-bd16-167c5524dcb1,
7424,4,0,17,2024-08-25 00:09:00.000,,,2024-08-25 00:10:35.265,2024-08-25 00:10:35.265,17,1.9166666,14.22998,0.79999924,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 00:10:00.000,6e544d17-44d1-47b5-9dfd-02ae59824529,
17942,4,0,37,2024-08-25 00:10:00.000,,,2024-08-25 00:10:35.691,2024-08-25 00:10:35.691,37,1.75,31.400024,1.8300018,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 00:11:00.000,1439a30c-6370-4c83-acc1-c65ae9a2eb08,
8304,4,0,13,2024-08-25 00:14:00.000,,,2024-08-25 00:15:00.459,2024-08-25 00:15:00.459,13,1.2222222,10.150024,0.61999893,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 00:15:00.000,6c7ff1c7-2b18-476e-a653-0d185caab947,
34795,4,0,61,2024-08-25 00:15:00.000,,,2024-08-25 00:18:14.241,2024-08-25 00:18:14.241,61,1.4444443,50.26001,2.9800034,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 00:16:00.000,ee6799b6-0b0e-4e1b-9555-2f3ff0f3435b,
12464,4,0,22,2024-08-25 00:16:00.000,,,2024-08-25 00:18:14.441,2024-08-25 00:18:14.441,22,1.4722222,18.349976,1.0599976,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 00:17:00.000,4a25cd8b-d867-4b8a-80b8-a6c9b2fb85d9,
11485,4,0,20,2024-08-25 01:27:00.000,,,2024-08-25 01:35:00.729,2024-08-25 01:35:00.729,20,1.4444444,16.589966,0.9300003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 01:28:00.000,327f6937-a5b4-4840-bc26-56f5acad25e6,
21528,4,0,37,2024-08-25 01:28:00.000,,,2024-08-25 01:35:00.914,2024-08-25 01:35:00.914,37,1.3888888,29.900024,1.7900009,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 01:29:00.000,a7e3ce69-55b9-4bd4-adba-2ab32648bc84,
1576,4,0,3,2024-08-25 01:29:00.000,,,2024-08-25 01:36:17.079,2024-08-25 01:36:17.079,3,1.6111112,2.540039,0.15000153,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-25 01:30:00.000,04e51477-baa0-4f07-95ef-cb9253703b13,
